timestamp,temperature,humidity,moisture,label,plot_id,plot_name
2025-11-21 01:48:56.166939,19.341978644883056,64.2700176596751,59.41045806278131,normal,3,Jenniferville
2025-11-21 02:03:56.166939,20.225835851968036,61.816249224226326,62.37484647001493,normal,1,New Cherylton
2025-11-21 02:18:56.166939,19.51969310326425,63.08055719733562,61.455997573441145,normal,1,New Cherylton
2025-11-21 02:33:56.166939,20.672229026071314,68.50899585023517,62.12815022125237,normal,1,New Cherylton
2025-11-21 02:48:56.166939,20.862394273622492,67.76681650634617,63.37928100356921,normal,2,Lake Kathybury
2025-11-21 03:03:56.166939,20.328390763517504,59.88753117344669,63.70516632228057,normal,2,Lake Kathybury
2025-11-21 03:18:56.166939,19.438896050807774,67.75987647591232,61.8458689863618,normal,1,New Cherylton
2025-11-21 03:33:56.166939,19.39493413372783,66.35029742457121,63.68685689128075,normal,2,Lake Kathybury
2025-11-21 03:48:56.166939,19.052615831204356,65.74856171918944,61.69478887283717,normal,2,Lake Kathybury
2025-11-21 04:03:56.166939,16.542567129740792,66.03194886043389,60.99141848656389,normal,2,Lake Kathybury
2025-11-21 04:18:56.166939,17.72232806165808,69.25872435995562,63.23291336352425,normal,2,Lake Kathybury
2025-11-21 04:33:56.166939,18.987295514929553,73.66735170047558,61.96605598550918,normal,1,New Cherylton
2025-11-21 04:48:56.166939,18.556487784912996,74.51981516663557,64.54642117217358,normal,2,Lake Kathybury
2025-11-21 05:03:56.166939,17.723478285889772,67.37482243913878,63.16035844191025,normal,3,Jenniferville
2025-11-21 05:18:56.166939,17.821416632889925,69.75490109085311,63.86892952099646,humidity_drift,3,Jenniferville
2025-11-21 05:33:56.166939,17.473840111278943,72.02229960255363,62.938693273353216,humidity_drift,2,Lake Kathybury
2025-11-21 05:48:56.166939,16.878337291760452,75.03060008020992,63.27945860897411,humidity_drift,2,Lake Kathybury
2025-11-21 06:03:56.166939,17.931426181196706,79.09211857224815,64.6608780245374,humidity_drift,2,Lake Kathybury
2025-11-21 06:18:56.166939,17.817002906528813,81.02152537578651,63.62604665582281,humidity_drift,1,New Cherylton
2025-11-21 06:33:56.166939,17.6676759600285,83.27460569672196,67.18470917099468,humidity_drift,3,Jenniferville
2025-11-21 06:48:56.166939,18.391472699544188,84.44518734887035,61.98905064742346,humidity_drift,2,Lake Kathybury
2025-11-21 07:03:56.166939,16.92605274182086,92.24222235666798,61.79010824556443,humidity_drift,2,Lake Kathybury
2025-11-21 07:18:56.166939,16.34664242670495,92.28682694033509,68.19728128257456,humidity_drift,2,Lake Kathybury
2025-11-21 07:33:56.166939,17.424827276650916,73.12574547417849,64.57156877503655,normal,2,Lake Kathybury
2025-11-21 07:48:56.166939,18.622969774449153,72.18988324263185,64.73733745681463,normal,2,Lake Kathybury
2025-11-21 08:03:56.166939,18.632639962912027,64.11796566576719,61.362720964043724,normal,1,New Cherylton
2025-11-21 08:18:56.166939,19.637678058672808,67.1267582993852,66.89129524765607,normal,3,Jenniferville
2025-11-21 08:33:56.166939,17.769730018942866,67.89619772716074,66.96428219753585,normal,3,Jenniferville
2025-11-21 08:48:56.166939,19.033138655766432,65.03115305833592,66.05669475375768,normal,1,New Cherylton
2025-11-21 09:03:56.166939,19.39371397529789,62.71509307543707,65.47125663424697,normal,3,Jenniferville
2025-11-21 09:18:56.166939,20.88459620703186,67.82147965701026,64.47840519730124,normal,2,Lake Kathybury
2025-11-21 09:33:56.166939,18.641850985595,64.03032064150798,60.67246452643895,normal,3,Jenniferville
2025-11-21 09:48:56.166939,20.000295962649083,69.1944317032428,64.5792954186799,normal,2,Lake Kathybury
2025-11-21 10:03:56.166939,19.970870427213292,62.22681024681676,68.96327540077007,normal,2,Lake Kathybury
2025-11-21 10:18:56.166939,22.401239517511794,66.18599787485404,62.23057462111447,normal,3,Jenniferville
2025-11-21 10:33:56.166939,20.897602268376527,67.2215088530726,62.86610377926204,normal,3,Jenniferville
2025-11-21 10:48:56.166939,20.644328737651144,66.23282227247856,61.62860623950463,normal,1,New Cherylton
2025-11-21 11:03:56.166939,21.88496248863711,56.5627231712538,65.67481505857553,normal,3,Jenniferville
2025-11-21 11:18:56.166939,20.122700706852918,63.53098576331225,61.3487097350638,normal,2,Lake Kathybury
2025-11-21 11:33:56.166939,21.585854944720946,65.46189586970642,63.7109548656523,normal,3,Jenniferville
2025-11-21 11:48:56.166939,22.927918863481448,62.97633668220556,66.36726435925354,humidity_drift,3,Jenniferville
2025-11-21 12:03:56.166939,22.57693942391853,61.9583349923406,63.42974522573155,humidity_drift,1,New Cherylton
2025-11-21 12:18:56.166939,24.535298430829556,64.87808394327685,62.811183442051785,humidity_drift,2,Lake Kathybury
2025-11-21 12:33:56.166939,24.359118965586994,66.21656839126346,64.19232710172602,humidity_drift,3,Jenniferville
2025-11-21 12:48:56.166939,24.13351203301287,72.32823086740758,67.74514688595589,humidity_drift,3,Jenniferville
2025-11-21 13:03:56.166939,24.45942713699089,70.18377763688798,69.38710284709245,humidity_drift,3,Jenniferville
2025-11-21 13:18:56.166939,24.60901460713386,69.1754713281236,62.431130130747825,humidity_drift,2,Lake Kathybury
2025-11-21 13:33:56.166939,25.65437088239296,72.65532385994123,66.703427927386,humidity_drift,1,New Cherylton
2025-11-21 13:48:56.166939,25.668856032264504,74.85570457564285,66.6700778847517,humidity_drift,2,Lake Kathybury
2025-11-21 14:03:56.166939,25.558949576577287,53.84233065790004,67.9627717339683,normal,3,Jenniferville
2025-11-21 14:18:56.166939,27.193139831349704,58.65930889096297,66.25614544954196,normal,1,New Cherylton
2025-11-21 14:33:56.166939,26.81101465696324,51.242438466465174,65.07412201501977,normal,3,Jenniferville
2025-11-21 14:48:56.166939,36.26983636941103,56.03085553466156,66.83107816256317,temp_spike,1,New Cherylton
2025-11-21 15:03:56.166939,35.56396105964207,43.91829525605303,64.5867848435071,temp_spike,2,Lake Kathybury
2025-11-21 15:18:56.166939,36.62204234826835,49.37991669944197,63.703133672614086,temp_spike,1,New Cherylton
2025-11-21 15:33:56.166939,36.189482913177,53.430895156567225,62.614429848303885,temp_spike,2,Lake Kathybury
2025-11-21 15:48:56.166939,34.9733229052421,50.243685031457616,64.39840814943999,temp_spike,3,Jenniferville
2025-11-21 16:03:56.166939,36.97902984444886,54.676995975362054,65.43415763932569,temp_spike,2,Lake Kathybury
2025-11-21 16:18:56.166939,35.2220205899503,52.733257683311905,64.77376335612877,temp_spike,1,New Cherylton
2025-11-21 16:33:56.166939,37.19857237455974,48.97950185506093,60.03473110462046,temp_spike,2,Lake Kathybury
2025-11-21 16:48:56.166939,36.33771201289234,50.48855449944444,65.56710534940278,temp_spike,2,Lake Kathybury
2025-11-21 17:03:56.166939,26.763051434625208,50.575017227797204,64.98271742083085,normal,1,New Cherylton
2025-11-21 17:18:56.166939,27.965379109462653,46.580264995922136,62.21865318278743,normal,2,Lake Kathybury
2025-11-21 17:33:56.166939,29.207734711638842,47.280796049884465,64.16157530221895,normal,1,New Cherylton
2025-11-21 17:48:56.166939,28.983603669891608,48.314559011719794,61.201343112012594,normal,2,Lake Kathybury
2025-11-21 18:03:56.166939,30.080199831321917,52.56228601187832,64.49933370671054,normal,1,New Cherylton
2025-11-21 18:18:56.166939,28.30619883828517,49.17374900234493,66.08096679193702,normal,1,New Cherylton
2025-11-21 18:33:56.166939,27.946805503290733,50.06413382023883,62.26322166180407,normal,1,New Cherylton
2025-11-21 18:48:56.166939,26.93675710387155,51.13407422959128,65.72076946193687,normal,2,Lake Kathybury
2025-11-21 19:03:56.166939,27.106271221205137,43.72726214578891,66.19060236654624,normal,2,Lake Kathybury
2025-11-21 19:18:56.166939,28.31663945431736,49.131587018415935,61.96392549266766,normal,1,New Cherylton
2025-11-21 19:33:56.166939,27.642053149161182,43.72845461052832,57.12080288495369,normal,1,New Cherylton
2025-11-21 19:48:56.166939,26.548665653740937,56.61511112685142,63.733105006673604,normal,3,Jenniferville
2025-11-21 20:03:56.166939,27.420090374374077,52.271004567162315,62.29729565754634,normal,1,New Cherylton
2025-11-21 20:18:56.166939,26.57476334290745,50.02447248241336,64.0820615332439,humidity_drift,2,Lake Kathybury
2025-11-21 20:33:56.166939,27.86158962396596,52.005015339044725,61.32672793148621,humidity_drift,1,New Cherylton
2025-11-21 20:48:56.166939,25.800979191151967,58.87424768345269,60.06696863011288,humidity_drift,3,Jenniferville
2025-11-21 21:03:56.166939,25.945917290962015,63.117659965898206,66.38695031312513,humidity_drift,2,Lake Kathybury
2025-11-21 21:18:56.166939,26.49208965619853,68.54914424069167,60.89440382307835,humidity_drift,1,New Cherylton
2025-11-21 21:33:56.166939,26.032481000729756,69.19083244015721,59.69168452338647,humidity_drift,3,Jenniferville
2025-11-21 21:48:56.166939,25.053245842594624,68.19367374873293,59.15484077768646,humidity_drift,3,Jenniferville
2025-11-21 22:03:56.166939,25.578022928427654,77.25915795570452,60.99613194292097,humidity_drift,1,New Cherylton
2025-11-21 22:18:56.166939,25.903647162179716,79.78779807356423,62.38711513342091,humidity_drift,3,Jenniferville
2025-11-21 22:33:56.166939,24.81283163865544,52.43462361254058,60.148672307473014,normal,1,New Cherylton
2025-11-21 22:48:56.166939,25.297371139928423,58.92096425938642,58.558137151456734,normal,1,New Cherylton
2025-11-21 23:03:56.166939,24.042486877286343,54.16641042489991,55.97462291926006,normal,1,New Cherylton
2025-11-21 23:18:56.166939,24.590105497435733,59.07219722380807,60.21374300989328,normal,2,Lake Kathybury
2025-11-21 23:33:56.166939,24.55697939600182,64.71201302627398,58.626092934539805,normal,1,New Cherylton
2025-11-21 23:48:56.166939,24.30650530466791,60.20466060667452,60.846995784819825,normal,3,Jenniferville
2025-11-22 00:03:56.166939,22.693050616025282,60.64061586556426,59.160049603696805,normal,1,New Cherylton
2025-11-22 00:18:56.166939,22.477902838590737,59.99531024438125,64.18669624440214,normal,1,New Cherylton
2025-11-22 00:33:56.166939,21.56975815975694,60.3151967454179,60.56822530713533,normal,1,New Cherylton
2025-11-22 00:48:56.166939,22.336707843863284,62.95062656075337,62.65624043155844,normal,3,Jenniferville
2025-11-22 01:03:56.166939,21.096455691255954,57.21322728250076,58.904971327908456,normal,1,New Cherylton
2025-11-22 01:18:56.166939,22.26361474679323,58.348019686654666,59.147484064596036,normal,3,Jenniferville
2025-11-22 01:33:56.166939,21.30037952367315,62.74005848928485,62.408329382753315,normal,2,Lake Kathybury
2025-11-22 01:48:56.166939,20.669580283363047,62.56656819569883,59.320133151462166,normal,3,Jenniferville
2025-11-22 02:03:56.166939,19.991982800775773,63.88806156029044,62.53964815496705,normal,2,Lake Kathybury
2025-11-22 02:18:56.166939,19.891386102298036,62.88508514117295,62.50961103359168,normal,3,Jenniferville
2025-11-22 02:33:56.166939,20.033414042390543,63.31245941739044,59.70182201218265,normal,1,New Cherylton
2025-11-22 02:48:56.166939,19.543542968987875,66.59822510016046,65.29803623626067,normal,1,New Cherylton
2025-11-22 03:03:56.166939,19.144847493531927,65.50801960928008,62.421647099352896,normal,3,Jenniferville
2025-11-22 03:18:56.166939,19.26407592187071,71.87296148789737,60.006707762828455,normal,3,Jenniferville
